V1 V2 V3 V4
19705 chr10 52312531 52313111 cell2_MACS_peak_8000
18348 chr10 52324939 52325737 cell2_MACS_peak_8002
15339 chr10 52337333 52338240 cell2_MACS_peak_8003
19281 chr10 52352550 52353029 cell2_MACS_peak_8006
16501 chr10 52363733 52364217 cell2_MACS_peak_8008
16430 chr10 52499519 52500213 cell2_MACS_peak_8012
14662 chr10 58129931 58130219 cell2_MACS_peak_8016
18361 chr10 59938915 59939455 cell2_MACS_peak_8017
15748 chr10 60025997 60026422 cell2_MACS_peak_8018
18366 chr10 60026495 60027054 cell2_MACS_peak_8019
16208 chr10 60027455 60028289 cell2_MACS_peak_8020
19149 chr10 61666087 61667031 cell2_MACS_peak_8034
15675 chr10 62174425 62174856 cell2_MACS_peak_8052
13949 chr10 62537806 62538458 cell2_MACS_peak_8060
14456 chr10 62587496 62588552 cell2_MACS_peak_8061
17935 chr10 62703032 62704353 cell2_MACS_peak_8065
14986 chr10 62704355 62704833 cell2_MACS_peak_8066
18771 chr1 16183296 16183709 cell2_MACS_peak_807
15138 chr10 63425604 63426134 cell2_MACS_peak_8079
17605 chr10 63510699 63511133 cell2_MACS_peak_8082
10716 chr10 63590054 63590483 cell2_MACS_peak_8095
10124 chr10 63590518 63591056 cell2_MACS_peak_8096
15415 chr10 63594691 63595259 cell2_MACS_peak_8097
17869 chr10 64981776 64982021 cell2_MACS_peak_8127
17589 chr10 65181287 65181773 cell2_MACS_peak_8134
18058 chr10 65646881 65647345 cell2_MACS_peak_8150
16614 chr10 69548069 69548608 cell2_MACS_peak_8157
10615 chr10 69609020 69609635 cell2_MACS_peak_8162
12278 chr10 69833830 69835430 cell2_MACS_peak_8166
12802 chr10 69856848 69857247 cell2_MACS_peak_8167
16491 chr10 70092455 70093034 cell2_MACS_peak_8170
15814 chr10 70166226 70167439 cell2_MACS_peak_8171
14103 chr10 70319556 70321133 cell2_MACS_peak_8176
10892 chr10 70322333 70323521 cell2_MACS_peak_8179
14293 chr10 70883054 70885021 cell2_MACS_peak_8200
11250 chr10 70988881 70989551 cell2_MACS_peak_8207
14546 chr1 16341014 16341607 cell2_MACS_peak_821
12979 chr10 71072909 71073316 cell2_MACS_peak_8211
17562 chr10 71094839 71095586 cell2_MACS_peak_8217
11783 chr10 71152223 71152757 cell2_MACS_peak_8218
18629 chr10 71169666 71170003 cell2_MACS_peak_8221
16825 chr10 71183970 71184412 cell2_MACS_peak_8223
16104 chr10 71234783 71235042 cell2_MACS_peak_8227
18460 chr10 71404287 71404589 cell2_MACS_peak_8233
14901 chr10 71529213 71529489 cell2_MACS_peak_8239
11173 chr10 71616390 71617003 cell2_MACS_peak_8240
13048 chr10 71674364 71674739 cell2_MACS_peak_8242
15849 chr10 71875991 71876359 cell2_MACS_peak_8244
17071 chr10 72018540 72018829 cell2_MACS_peak_8249
13097 chr1 16375018 16375512 cell2_MACS_peak_825
19960 chr10 72056241 72056687 cell2_MACS_peak_8251
18819 chr10 72309546 72310015 cell2_MACS_peak_8266
19461 chr10 72318548 72319518 cell2_MACS_peak_8267
15049 chr10 72349533 72350057 cell2_MACS_peak_8271
19797 chr10 72355260 72355808 cell2_MACS_peak_8273
14983 chr10 72358604 72358985 cell2_MACS_peak_8274
13966 chr10 72360525 72361023 cell2_MACS_peak_8275
18281 chr10 72416131 72416714 cell2_MACS_peak_8282
14761 chr10 72420462 72420870 cell2_MACS_peak_8283
11339 chr10 72432915 72433812 cell2_MACS_peak_8289
13374 chr1 16393538 16393996 cell2_MACS_peak_829
18740 chr10 72453343 72453873 cell2_MACS_peak_8294
11523 chr10 72502158 72502895 cell2_MACS_peak_8300
19095 chr10 72516558 72517246 cell2_MACS_peak_8301
17767 chr10 72518440 72519598 cell2_MACS_peak_8302
19414 chr10 72685260 72685847 cell2_MACS_peak_8309
13166 chr10 72968631 72969121 cell2_MACS_peak_8314
13712 chr10 72997995 72998320 cell2_MACS_peak_8326
13312 chr10 73015469 73015829 cell2_MACS_peak_8328
17435 chr10 73028020 73028667 cell2_MACS_peak_8332
19768 chr10 73029987 73030511 cell2_MACS_peak_8334
19438 chr10 73155896 73156260 cell2_MACS_peak_8347
13339 chr1 16438187 16438643 cell2_MACS_peak_835
16789 chr10 73329819 73330176 cell2_MACS_peak_8350
15645 chr10 73381827 73382662 cell2_MACS_peak_8353
12356 chr10 73394350 73395648 cell2_MACS_peak_8355
12311 chr10 73407174 73408296 cell2_MACS_peak_8357
19847 chr10 73408586 73409357 cell2_MACS_peak_8358
14743 chr10 73638066 73638655 cell2_MACS_peak_8388
11574 chr1 16477703 16478411 cell2_MACS_peak_840
19949 chr10 74003567 74004465 cell2_MACS_peak_8417
19155 chr10 74005682 74006176 cell2_MACS_peak_8419
10522 chr10 74025568 74026158 cell2_MACS_peak_8424
13678 chr10 74076693 74077213 cell2_MACS_peak_8433
19515 chr10 74084422 74084727 cell2_MACS_peak_8439
19886 chr10 74169013 74169261 cell2_MACS_peak_8448
15348 chr10 74385476 74386334 cell2_MACS_peak_8450
14794 chr10 74553978 74554501 cell2_MACS_peak_8459
16751 chr10 74560188 74560510 cell2_MACS_peak_8461
19122 chr10 75126098 75127118 cell2_MACS_peak_8479
10369 chr10 75215813 75216509 cell2_MACS_peak_8483
14360 chr10 75261392 75261873 cell2_MACS_peak_8485
11882 chr1 1368444 1369665 cell2_MACS_peak_85
14206 chr1 16514127 16514862 cell2_MACS_peak_850
15186 chr10 75544788 75545598 cell2_MACS_peak_8502
14569 chr10 75717046 75717449 cell2_MACS_peak_8520
11148 chr10 75752755 75753448 cell2_MACS_peak_8525
10407 chr10 75786058 75786841 cell2_MACS_peak_8530
13923 chr10 76576474 76577075 cell2_MACS_peak_8545
18369 chr10 76585308 76586753 cell2_MACS_peak_8546
13570 chr10 76868085 76869260 cell2_MACS_peak_8557
17671 chr1 16543442 16544304 cell2_MACS_peak_856
15753 chr10 76897609 76898342 cell2_MACS_peak_8563
16720 chr10 76962453 76963180 cell2_MACS_peak_8568
15738 chr10 77154996 77155406 cell2_MACS_peak_8577
12544 chr1 16558216 16558706 cell2_MACS_peak_858
18385 chr10 77423689 77424125 cell2_MACS_peak_8581
19270 chr10 79291167 79291633 cell2_MACS_peak_8595
11531 chr1 16570649 16571282 cell2_MACS_peak_860
12016 chr10 79432797 79433211 cell2_MACS_peak_8601
14333 chr10 79479293 79479662 cell2_MACS_peak_8603
14925 chr10 79666678 79667329 cell2_MACS_peak_8612
12689 chr10 79696708 79697374 cell2_MACS_peak_8620
13854 chr10 79709018 79709315 cell2_MACS_peak_8622
11056 chr10 79730922 79731618 cell2_MACS_peak_8624
14254 chr10 79803088 79803838 cell2_MACS_peak_8628
17598 chr10 79806999 79807440 cell2_MACS_peak_8629
18604 chr10 80678952 80679445 cell2_MACS_peak_8640
19368 chr10 80685463 80686053 cell2_MACS_peak_8641
13006 chr10 80734213 80734998 cell2_MACS_peak_8645
15457 chr10 80807602 80808488 cell2_MACS_peak_8653
11594 chr10 80828235 80829211 cell2_MACS_peak_8659
14010 chr10 80838564 80838967 cell2_MACS_peak_8661
18100 chr10 80911174 80911951 cell2_MACS_peak_8675
15451 chr10 80942515 80943224 cell2_MACS_peak_8680
16665 chr10 81106848 81107641 cell2_MACS_peak_8694
19244 chr10 81134323 81134732 cell2_MACS_peak_8697
15504 chr1 1370743 1371225 cell2_MACS_peak_87
18059 chr10 81194546 81195084 cell2_MACS_peak_8703
15293 chr10 81250946 81251458 cell2_MACS_peak_8712
10598 chr10 81924846 81925180 cell2_MACS_peak_8717
11554 chr10 81947391 81948253 cell2_MACS_peak_8719
15542 chr10 81961255 81962084 cell2_MACS_peak_8720
17779 chr10 81964276 81964970 cell2_MACS_peak_8722
12945 chr10 81965043 81965901 cell2_MACS_peak_8723
19646 chr10 82032499 82033015 cell2_MACS_peak_8727
11812 chr10 82204344 82204819 cell2_MACS_peak_8733
15938 chr10 82263666 82264181 cell2_MACS_peak_8742
16726 chr10 82422487 82422806 cell2_MACS_peak_8745
13301 chr10 82531685 82532258 cell2_MACS_peak_8749
19952 chr10 85631243 85631601 cell2_MACS_peak_8751
14472 chr1 16825527 16826488 cell2_MACS_peak_876
13853 chr1 16840281 16841037 cell2_MACS_peak_877
14808 chr10 86425640 86426032 cell2_MACS_peak_8773
18067 chr10 86475624 86476015 cell2_MACS_peak_8774
16114 chr10 88281067 88282143 cell2_MACS_peak_8783
14353 chr1 16928898 16929286 cell2_MACS_peak_879
14045 chr10 88713992 88714379 cell2_MACS_peak_8795
13835 chr1 1376078 1376791 cell2_MACS_peak_88
17225 chr10 88854975 88855451 cell2_MACS_peak_8801
14502 chr10 89264060 89264850 cell2_MACS_peak_8803
11492 chr1 16939629 16940697 cell2_MACS_peak_881
18959 chr10 89577675 89578302 cell2_MACS_peak_8811
12725 chr10 92631558 92631886 cell2_MACS_peak_8834
16273 chr10 93088161 93088379 cell2_MACS_peak_8843
11585 chr10 93170791 93171247 cell2_MACS_peak_8845
13812 chr10 93311578 93312034 cell2_MACS_peak_8848
10116 chr10 93373378 93373848 cell2_MACS_peak_8857
17511 chr10 93376793 93377342 cell2_MACS_peak_8858
12854 chr1 17013729 17014313 cell2_MACS_peak_886
16476 chr10 93557853 93558271 cell2_MACS_peak_8864
15468 chr10 93668381 93669044 cell2_MACS_peak_8868
19762 chr10 93785102 93785522 cell2_MACS_peak_8872
17886 chr10 93860931 93861460 cell2_MACS_peak_8874
19172 chr1 17036299 17036725 cell2_MACS_peak_888
10384 chr10 94049758 94050483 cell2_MACS_peak_8880
15823 chr10 94167427 94167880 cell2_MACS_peak_8885
13939 chr10 94246341 94246772 cell2_MACS_peak_8887
12041 chr10 94333492 94334513 cell2_MACS_peak_8888
10913 chr1 17042036 17042287 cell2_MACS_peak_889
10889 chr10 94352502 94353152 cell2_MACS_peak_8892
18107 chr10 94448609 94448915 cell2_MACS_peak_8893
15056 chr10 94449436 94449938 cell2_MACS_peak_8894
10448 chr10 94456033 94456862 cell2_MACS_peak_8898
17945 chr10 94459254 94459722 cell2_MACS_peak_8899
11155 chr10 94588931 94589287 cell2_MACS_peak_8905
13145 chr10 94837502 94838068 cell2_MACS_peak_8918
11520 chr10 95008316 95008897 cell2_MACS_peak_8921
13764 chr10 95462079 95462671 cell2_MACS_peak_8927
14132 chr10 95633173 95633539 cell2_MACS_peak_8929
17521 chr1 17222563 17222840 cell2_MACS_peak_893
15007 chr10 95653639 95653947 cell2_MACS_peak_8930
13609 chr10 95681144 95681388 cell2_MACS_peak_8931
13968 chr10 97054750 97055232 cell2_MACS_peak_8948
16176 chr10 97094314 97094707 cell2_MACS_peak_8955
13215 chr10 97153767 97154248 cell2_MACS_peak_8958
15215 chr10 97226970 97227383 cell2_MACS_peak_8963
19778 chr10 97253055 97253673 cell2_MACS_peak_8966
13276 chr10 97884927 97885236 cell2_MACS_peak_8988
16456 chr1 17287116 17287454 cell2_MACS_peak_899
15150 chr10 98378672 98379411 cell2_MACS_peak_8994
15247 chr10 98382138 98382539 cell2_MACS_peak_8995
16397 chr1 1440151 1440480 cell2_MACS_peak_90
12153 chr10 98478287 98478798 cell2_MACS_peak_9000
18809 chr10 98525435 98525802 cell2_MACS_peak_9003
16360 chr1 17338135 17338749 cell2_MACS_peak_901
19443 chr10 99092654 99093126 cell2_MACS_peak_9024
13168 chr10 99185590 99186086 cell2_MACS_peak_9032
12561 chr10 99401238 99401552 cell2_MACS_peak_9047
16533 chr10 100082853 100083380 cell2_MACS_peak_9073
17177 chr10 100174694 100175096 cell2_MACS_peak_9075
12354 chr10 100219104 100219616 cell2_MACS_peak_9078
10002 chr1 17518864 17519700 cell2_MACS_peak_908
16322 chr10 100226935 100227209 cell2_MACS_peak_9083
11773 chr10 100538150 100538492 cell2_MACS_peak_9085
16250 chr10 101666246 101666626 cell2_MACS_peak_9099
10074 chr1 1446727 1447577 cell2_MACS_peak_91
18193 chr10 102289474 102289945 cell2_MACS_peak_9125
18158 chr10 102396950 102397297 cell2_MACS_peak_9128
13931 chr10 102430703 102431092 cell2_MACS_peak_9129
10915 chr10 102631941 102632433 cell2_MACS_peak_9131
11247 chr10 102757387 102757829 cell2_MACS_peak_9136
19044 chr10 102778642 102779092 cell2_MACS_peak_9143
19726 chr10 102820209 102821776 cell2_MACS_peak_9148
13236 chr10 102827663 102827962 cell2_MACS_peak_9151
15133 chr10 103057572 103057885 cell2_MACS_peak_9161
19084 chr10 103127280 103127728 cell2_MACS_peak_9164
18909 chr10 103325987 103326542 cell2_MACS_peak_9171
14603 chr10 103335519 103336081 cell2_MACS_peak_9173
12128 chr10 103336251 103336675 cell2_MACS_peak_9174
13695 chr10 103362433 103362971 cell2_MACS_peak_9177
10432 chr10 103540896 103541143 cell2_MACS_peak_9181
14810 chr10 103542906 103543445 cell2_MACS_peak_9182
10680 chr10 103584460 103585050 cell2_MACS_peak_9185
13659 chr10 103600438 103600846 cell2_MACS_peak_9188
18212 chr10 103871893 103872547 cell2_MACS_peak_9194
18343 chr10 103873530 103873950 cell2_MACS_peak_9195
14588 chr10 103879941 103880414 cell2_MACS_peak_9198
12668 chr1 17766967 17767669 cell2_MACS_peak_920
18260 chr10 103892150 103893092 cell2_MACS_peak_9200
12314 chr10 103893624 103893984 cell2_MACS_peak_9201
19085 chr10 104149665 104150071 cell2_MACS_peak_9208
13370 chr10 104155624 104155896 cell2_MACS_peak_9211
19216 chr10 104180467 104181192 cell2_MACS_peak_9213
12336 chr10 104182245 104182870 cell2_MACS_peak_9214
18972 chr10 104195152 104195828 cell2_MACS_peak_9217
13893 chr10 104210955 104211485 cell2_MACS_peak_9220
17376 chr10 104220802 104221446 cell2_MACS_peak_9223
10229 chr1 17811806 17812195 cell2_MACS_peak_923
15345 chr10 104435964 104436412 cell2_MACS_peak_9234
17315 chr10 104522905 104523392 cell2_MACS_peak_9240
16318 chr10 104597088 104597454 cell2_MACS_peak_9245
18482 chr10 104885593 104885942 cell2_MACS_peak_9256
13126 chr10 105153918 105154402 cell2_MACS_peak_9268
13090 chr10 105156053 105156588 cell2_MACS_peak_9269
19572 chr10 105238968 105239214 cell2_MACS_peak_9272
18435 chr1 17896104 17896577 cell2_MACS_peak_928
10590 chr10 105378401 105378956 cell2_MACS_peak_9280
19997 chr10 105650045 105650419 cell2_MACS_peak_9289
17042 chr1 17980271 17980534 cell2_MACS_peak_929
15216 chr10 105881184 105882215 cell2_MACS_peak_9298
14060 chr10 106020276 106020868 cell2_MACS_peak_9303
13347 chr10 106034386 106035010 cell2_MACS_peak_9304
15436 chr10 106099810 106100341 cell2_MACS_peak_9312
19162 chr10 108782549 108783188 cell2_MACS_peak_9328
16718 chr10 108785411 108785891 cell2_MACS_peak_9329
17527 chr10 111768181 111768578 cell2_MACS_peak_9345
14714 chr10 111827685 111828180 cell2_MACS_peak_9347
15966 chr1 18565046 18565421 cell2_MACS_peak_935
14011 chr10 111952328 111952774 cell2_MACS_peak_9350
17739 chr10 111967079 111967502 cell2_MACS_peak_9351
12204 chr10 111985362 111985772 cell2_MACS_peak_9354
19799 chr10 112170063 112170532 cell2_MACS_peak_9360
11562 chr10 112206741 112207488 cell2_MACS_peak_9364
13815 chr10 112243344 112243914 cell2_MACS_peak_9365
13569 chr10 112326796 112327735 cell2_MACS_peak_9374
16655 chr10 112376253 112376633 cell2_MACS_peak_9375
10190 chr10 112404648 112404908 cell2_MACS_peak_9378
12268 chr10 112406097 112406628 cell2_MACS_peak_9379
14288 chr10 112440820 112441069 cell2_MACS_peak_9383
15624 chr10 112618004 112618631 cell2_MACS_peak_9387
17047 chr10 112847062 112847533 cell2_MACS_peak_9395
12569 chr10 112888447 112889042 cell2_MACS_peak_9396
13351 chr10 113943386 113943854 cell2_MACS_peak_9398
12574 chr10 114603372 114603759 cell2_MACS_peak_9409
17152 chr10 114709693 114710081 cell2_MACS_peak_9413
18006 chr10 115426707 115426979 cell2_MACS_peak_9427
17814 chr10 115581904 115582194 cell2_MACS_peak_9433
12780 chr10 115613510 115614575 cell2_MACS_peak_9434
17961 chr10 115777692 115778030 cell2_MACS_peak_9438
19776 chr10 118525153 118525459 cell2_MACS_peak_9456
10461 chr10 118976119 118976404 cell2_MACS_peak_9463
13389 chr10 119031706 119032146 cell2_MACS_peak_9466
11267 chr10 119202340 119202759 cell2_MACS_peak_9472
10585 chr10 119522247 119522699 cell2_MACS_peak_9475
11739 chr10 119762097 119762463 cell2_MACS_peak_9480
13356 chr10 120018851 120019120 cell2_MACS_peak_9483
10191 chr10 120261084 120261503 cell2_MACS_peak_9490
18631 chr10 120890913 120891540 cell2_MACS_peak_9505
10158 chr10 120921064 120921690 cell2_MACS_peak_9506
13174 chr10 120925136 120925554 cell2_MACS_peak_9509
10732 chr10 120938116 120938574 cell2_MACS_peak_9510
13580 chr10 120966825 120967141 cell2_MACS_peak_9514
10847 chr10 121074611 121074999 cell2_MACS_peak_9520
10701 chr10 121276034 121276552 cell2_MACS_peak_9528
15979 chr10 121279886 121280258 cell2_MACS_peak_9530
12221 chr10 121302711 121303229 cell2_MACS_peak_9534
12193 chr10 121485152 121485603 cell2_MACS_peak_9545
12378 chr1 18902006 18902483 cell2_MACS_peak_955
14951 chr10 121632199 121632740 cell2_MACS_peak_9551
13657 chr10 122702357 122702653 cell2_MACS_peak_9558
13365 chr10 123687390 123687921 cell2_MACS_peak_9567
13595 chr1 18923877 18924304 cell2_MACS_peak_958
17963 chr10 124768113 124768665 cell2_MACS_peak_9582
17116 chr10 124898946 124899485 cell2_MACS_peak_9586
15438 chr1 19007834 19008200 cell2_MACS_peak_959
13581 chr10 125374443 125374715 cell2_MACS_peak_9590
12838 chr10 126107258 126107884 cell2_MACS_peak_9598
19692 chr10 126108823 126109263 cell2_MACS_peak_9599
19790 chr10 126109449 126109925 cell2_MACS_peak_9600
19411 chr10 126254322 126254605 cell2_MACS_peak_9608
11864 chr10 126329901 126330332 cell2_MACS_peak_9612
13323 chr10 126635516 126635913 cell2_MACS_peak_9626
15183 chr10 126736566 126737016 cell2_MACS_peak_9629
12074 chr10 126738044 126738526 cell2_MACS_peak_9630
14280 chr10 126803533 126804040 cell2_MACS_peak_9633
10196 chr10 127093516 127093798 cell2_MACS_peak_9639
18729 chr10 127505069 127505484 cell2_MACS_peak_9641
19835 chr10 127702156 127702389 cell2_MACS_peak_9647
13653 chr10 129924651 129924999 cell2_MACS_peak_9655
17255 chr1 19136507 19136837 cell2_MACS_peak_966
14931 chr1 19180983 19181516 cell2_MACS_peak_968
15433 chr10 134036627 134036998 cell2_MACS_peak_9684
14575 chr10 134065823 134066225 cell2_MACS_peak_9685
15103 chr1 19201639 19202083 cell2_MACS_peak_969
14663 chr10 134143248 134143761 cell2_MACS_peak_9690
11028 chr10 134368739 134369261 cell2_MACS_peak_9701
13348 chr10 134650365 134650697 cell2_MACS_peak_9706
15432 chr1 19228748 19229987 cell2_MACS_peak_971
10825 chr10 134956687 134957133 cell2_MACS_peak_9710
13740 chr10 135060414 135060783 cell2_MACS_peak_9716
11565 chr10 135070966 135071548 cell2_MACS_peak_9717
18892 chr10 135119035 135119691 cell2_MACS_peak_9723
14565 chr10 135157021 135157317 cell2_MACS_peak_9728
18217 chr10 135251771 135252028 cell2_MACS_peak_9736
18855 chr11 207114 208193 cell2_MACS_peak_9741
12054 chr11 236457 237451 cell2_MACS_peak_9743
16753 chr11 267924 268567 cell2_MACS_peak_9744
18137 chr11 355569 355977 cell2_MACS_peak_9756
11049 chr11 393253 393790 cell2_MACS_peak_9758
13945 chr11 422300 422728 cell2_MACS_peak_9761
14555 chr11 447961 448651 cell2_MACS_peak_9764
18611 chr11 615828 616212 cell2_MACS_peak_9780
13987 chr11 662774 663130 cell2_MACS_peak_9782
10773 chr11 706340 706865 cell2_MACS_peak_9789
18455 chr11 747039 747711 cell2_MACS_peak_9794
14724 chr11 776395 776927 cell2_MACS_peak_9796
11915 chr11 777258 777928 cell2_MACS_peak_9797
13839 chr11 783510 783919 cell2_MACS_peak_9798
19712 chr1 19329852 19330363 cell2_MACS_peak_980
10154 chr11 833108 833816 cell2_MACS_peak_9811
17804 chr11 838371 838879 cell2_MACS_peak_9813
13505 chr11 914784 915174 cell2_MACS_peak_9819
17419 chr11 919052 919537 cell2_MACS_peak_9820
12579 chr11 1042064 1042396 cell2_MACS_peak_9827
12324 chr11 1051064 1051516 cell2_MACS_peak_9828
17320 chr11 1536735 1537075 cell2_MACS_peak_9840
17902 chr11 1567866 1568618 cell2_MACS_peak_9841
15696 chr11 1781498 1781875 cell2_MACS_peak_9849
16069 chr11 1783699 1784023 cell2_MACS_peak_9850
12088 chr1 19506012 19506754 cell2_MACS_peak_986
11096 chr11 2187291 2187648 cell2_MACS_peak_9875
10768 chr11 2218372 2218747 cell2_MACS_peak_9877
12246 chr11 2399030 2399564 cell2_MACS_peak_9884
12003 chr1 19577774 19578584 cell2_MACS_peak_989
17331 chr11 2763053 2763360 cell2_MACS_peak_9895
19763 chr11 2769039 2769298 cell2_MACS_peak_9896
17801 chr11 2790352 2790779 cell2_MACS_peak_9897
18699 chr11 2832447 2832733 cell2_MACS_peak_9901
19335 chr11 2867145 2867853 cell2_MACS_peak_9902
11977 chr11 2909533 2910065 cell2_MACS_peak_9908
10012 chr1 19641743 19642213 cell2_MACS_peak_991
18295 chr11 2913211 2914445 cell2_MACS_peak_9911
19067 chr11 2919858 2920364 cell2_MACS_peak_9912
18487 chr11 2923206 2924045 cell2_MACS_peak_9913
15485 chr11 2950294 2952323 cell2_MACS_peak_9916
19707 chr11 3013425 3013913 cell2_MACS_peak_9920
12200 chr11 3131351 3131806 cell2_MACS_peak_9926
19460 chr11 3175370 3175729 cell2_MACS_peak_9927
15703 chr11 3186398 3186789 cell2_MACS_peak_9929
15326 chr11 3855712 3856742 cell2_MACS_peak_9946
18678 chr11 3858820 3859426 cell2_MACS_peak_9947
17971 chr11 3886961 3887729 cell2_MACS_peak_9954
19393 chr11 4205355 4206059 cell2_MACS_peak_9974
17571 chr11 4216121 4216627 cell2_MACS_peak_9977
15882 chr11 4629002 4629919 cell2_MACS_peak_9980
18296 chr11 5152983 5153670 cell2_MACS_peak_9986
17962 chr11 5268400 5269243 cell2_MACS_peak_9990
11295 chr11 5293723 5294182 cell2_MACS_peak_9992
10398 chr11 5356466 5356777 cell2_MACS_peak_9998
20101 chr1 35374547 35375095 false_100
30005 chr5 144957540 144958040 false_10004
30006 chr5 145284592 145285099 false_10005
30007 chr5 145583783 145584302 false_10006
30009 chr5 145694003 145694507 false_10008
21002 chr10 101215066 101215593 false_1001
30014 chr5 147762440 147762925 false_10013
